Stats on top 100 results,,,,,,,,,,
keyword,count,average confidence,max confidence,Hits / 1430172,average confidence of top 10%,meaning,relevant,relative count,relative hits,sample weight
24.01.08,1,0.12058325,0.12058325,293,0.2307528835,"Shields containing representations of human beings or parts of the human body, with or without armour",,0.01,0.0002048705,
16.03.15,1,0.12552003,0.12552003,111,0.2307528835,"Binoculars, telescopes, field glasses, microscopes",,0.01,0.000077613,
03.09.10,1,0.0805167565,0.0805167565,1495,0.2307528835,Other fish,,0.01,0.0010453288,
02.09.19,1,0.07218,0.07218,794,0.2307528835,"Feet, toes, toenails, imprints of feet or of toes, legs",,0.01,0.000555178,
24.13.25,1,0.0760866481,0.0760866481,1116,0.2307528835,Other crosses,,0.01,0.0007803257,
02.09.16,1,0.145249962,0.145249962,185,0.2307528835,Hands joined in handshake,,0.01,0.0001293551,
26.05.99,1,0.0984768987,0.0984768987,307,0.2307528835,Polygon containing one or more lines or bands (specify the content),,0.01,0.0002146595,
26.11.13,1,0.1096135834,0.1096135834,8210,0.2307528835,"Wavy lines or bands, zigzag lines or bands",,0.01,0.0057405683,
26.01.99,1,0.1096135834,0.1096135834,3151,0.2307528835,Circles containing one or more lines or bands (specify the content),,0.01,0.0022032315,
25.01.06,1,0.12058325,0.12058325,5762,0.2307528835,"Banderoles, cartouches",,0.01,0.004028886,
03.07.02,1,0.0760866481,0.0760866481,606,0.2307528835,Heraldic eagles,,0.01,0.0004237253,
01.15.03,1,0.134743204,0.134743204,1371,0.2307528835,Lightning,,0.01,0.000958626,
02.09.01,1,0.07691,0.07691,6317,0.2307528835,Hearts,,0.01,0.0044169512,
27.05.22,1,0.07498,0.07498,14566,0.2307528835,"Monograms formed of intertwined, overlapping or otherwise combined letters",,0.01,0.010184789,
28.19,1,0.1170465288,0.1170465288,418,0.2307528835,INSCRIPTIONS IN OTHER CHARACTERS &amp; PHONETIC WRITING,,0.01,0.0002922725,
02.01.02,1,0.07965,0.07965,781,0.2307528835,Armed men or men wearing armour or a uniform,,0.01,0.0005460882,
27.99.11,1,0.07443,0.07443,2860,0.2307528835,Letter “K”,,0.01,0.0019997595,
17.02.02,1,0.12552003,0.12552003,907,0.2307528835,Precious stones cut in facets,,0.01,0.0006341895,
05.05.13,1,0.1167,0.1167,59,0.2307528835,Poppies,,0.01,4.12537792657107E-005,
01.01.02,1,0.1055,0.1055,7465,0.2307528835,One star,,0.01,0.0052196519,
01.01.03,1,0.166997283,0.166997283,980,0.2307528835,Two stars,,0.01,0.0006852323,
01.01.05,1,0.07589,0.07589,2575,0.2307528835,More than three stars,,0.01,0.0018004827,
01.17.01,1,0.137929594,0.137929594,309,0.2307528835,Planispheres,,0.01,0.0002160579,
27.99.17,1,0.07498,0.07498,1343,0.2307528835,Letter “Q”,,0.01,0.0009390479,
26.99.03,1,0.137929594,0.137929594,15240,0.2307528835,One ellipse,,0.01,0.0106560609,
05.11.15,1,0.07396,0.07396,234,0.2307528835,"Cones, fir cones, hop cones",,0.01,0.0001636167,
01.03.01,1,0.09225,0.09225,1580,0.2307528835,Sun rising or setting,,0.01,0.0011047622,
08.03.01,1,0.0883112556,0.0883112556,169,0.2307528835,"Milk, cream (except 8.3.2)",,0.01,0.0001181676,
05.01.05,1,0.093,0.093,3236,0.2307528835,One tree or one bush,,0.01,0.0022626649,
06.01.04,1,0.08123,0.08123,1604,0.2307528835,Mountains or volcanoes stylized,,0.01,0.0011215434,
03.01.08,1,0.09366,0.09366,2965,0.2307528835,"Dogs, wolves, foxes",,0.01,0.0020731772,
25.07.17,1,0.1043870666,0.1043870666,671,0.2307528835,Surfaces or backgrounds covered with a repeated inscription,,0.01,0.0004691743,
25.01.25,1,0.0902,0.0902,4406,0.2307528835,Other ornamental motifs,,0.01,0.0030807483,
03.01.06,1,0.166997283,0.166997283,1212,0.2307528835,Cats or other small felines,,0.01,0.0008474505,
01.15.23,1,0.1124,0.1124,1885,0.2307528835,"Vortices, rotary movements, tornadoes",,0.01,0.0013180233,
01.01.17,1,0.110493812,0.110493812,594,0.2307528835,Compass cards,,0.01,0.0004153347,
25.12.25,1,0.07335,0.07335,561,0.2307528835,Surfaces or backgrounds covered with any other ornament &amp; mosaic surfaces,,0.01,0.0003922605,
27.99.07,1,0.07498,0.07498,4461,0.2307528835,Letter “G”,,0.01,0.0031192052,
24.07.01,1,0.07965,0.07965,2253,0.2307528835,One flag,,0.01,0.001575335,
27.99.02,1,0.07443,0.07443,5202,0.2307528835,Letter “B”,,0.01,0.0036373247,
24.07.05,1,0.07965,0.07965,134,0.2307528835,Flags in clusters,,0.01,0.000093695,
26.01.21,1,0.12552003,0.12552003,544,0.2307528835,Circles containing inscriptions arranged in circular form,,0.01,0.0003803738,
26.01.20,1,0.09225,0.09225,2009,0.2307528835,Circles containing inscriptions arranged along the radius or diameter,,0.01,0.0014047261,
26.01.22,1,0.155231556,0.155231556,2343,0.2307528835,Circles containing inscriptions arranged in some other form,,0.01,0.0016382645,
05.05.23,1,0.07297,0.07297,288,0.2307528835,"Groups of flowers of different kinds, bunches, sheaves or baskets of flowers, flower beds, scattered flowers",,0.01,0.0002013744,
27.05.05,1,0.09225,0.09225,5158,0.2307528835,Letters containing written or typographical matter,,0.01,0.0036065592,
05.01.16,1,0.093,0.093,2104,0.2307528835,Trees or bushes in stylized form,,0.01,0.0014711517,
11.03.02,1,0.1046,0.1046,1186,0.2307528835,"Glasses with or without stems, without handles",,0.01,0.0008292709,
05.03.04,1,0.0990982192,0.0990982192,659,0.2307528835,"Vine leaves (except 5.3.19), plane leaves, maple leaves",,0.01,0.0004607837,
15.09.25,1,0.134743204,0.134743204,223,0.2307528835,Other electrical apparatus,,0.01,0.0001559253,
,,,,,,,,0,0,
Rooster Sheild,,,,,,,,0,0,
26.01.03,17,0.0046785296,0.009474,30880,0.2402163523,One circle,,0.17,0.0215918085,
29.01.01,12,0.0053391668,0.008942,28169,0.2402163523,"Red, pink, orange",,0.12,0.0196962323,
27.05.21,8,0.004704625,0.01045,29138,0.2402163523,One letter,,0.08,0.0203737732,
27.05.22,8,0.0044335,0.00565,14566,0.2402163523,"Monograms formed of intertwined, overlapping or otherwise combined letters",,0.08,0.010184789,
26.01.18,7,0.0046698571,0.007297,9301,0.2402163523,Circles containing one or more letters,,0.07,0.0065034136,
29.01.04,6,0.0057126792,0.0072500737,30911,0.2402163523,Blue,,0.06,0.0216134843,
26.05.01,6,0.0063222034,0.01243,3453,0.2402163523,One polygon,,0.06,0.0024143949,
27.99.03,6,0.0055408333,0.01142,6684,0.2402163523,Letter “C”,,0.06,0.0046735637,
27.05.01,5,0.0037834,0.004444,76491,0.2402163523,Letters presenting a special form of writing,,0.05,0.0534837768,
26.15.99,4,0.00558375,0.008942,5591,0.2402163523,One sphere,,0.04,0.00390932,
26.11.06,4,0.004222,0.006666,10867,0.2402163523,"Thick lines, bands",,0.04,0.0075983868,
26.11.12,4,0.0045535,0.007467,14794,0.2402163523,Curved lines or bands (except A 26.11.13),,0.04,0.0103442103,
26.99.03,4,0.0059830222,0.007467,15240,0.2402163523,One ellipse,,0.04,0.0106560609,
27.99.19,4,0.00398,0.004855,7412,0.2402163523,Letter “S”,,0.04,0.0051825934,
26.01.24,4,0.00556125,0.008563,9702,0.2402163523,Circles with dark surfaces or parts of surfaces,,0.04,0.0067837994,
26.05.24,3,0.0088713333,0.01243,1163,0.2402163523,Polygons with dark surfaces or parts of surfaces,,0.03,0.0008131889,
24.17.17,3,0.008702,0.01165,1807,0.2402163523,At-symbol : @,,0.03,0.0012634844,
26.13.25,3,0.0057433333,0.009843,5182,0.2402163523,"Other geometrical figures, indefinable designs",,0.03,0.0036233404,
29.01.02,3,0.0054666671,0.00632,9269,0.2402163523,"Yellow, gold",,0.03,0.0064810386,
29.01.03,3,0.0063266667,0.009474,16199,0.2402163523,Green,,0.03,0.0113266097,
29.01.06,3,0.0047396667,0.006807,10048,0.2402163523,"White, grey, silver",,0.03,0.0070257284,
26.11.02,3,0.0038476671,0.0049460013,10785,0.2402163523,Two lines or bands,,0.03,0.007541051,
26.11.01,3,0.0050806667,0.007467,16823,0.2402163523,One line or one band,,0.03,0.0117629208,
24.01.09,3,0.7733266067,0.9999078,1032,0.2402163523,Shields containing representations of animals or parts of animals' bodies,1,0.03,0.0007215915,5
01.15.15,3,0.0049600734,0.006149,6098,0.2402163523,Drops,,0.03,0.0042638228,
26.01.05,3,0.0068560003,0.008563,2949,0.2402163523,"More than two circles, inside one another, spirals",,0.03,0.0020619897,
27.99.07,3,0.004071,0.004923,4461,0.2402163523,Letter “G”,,0.03,0.0031192052,
03.07.03,3,0.7733266067,0.9999078,953,0.2402163523,"Cocks, hens, chickens",1,0.03,0.0006663534,5
24.15.13,2,0.0047025,0.004755,3643,0.2402163523,"Arrows forming a circle, an arc of a circle or a ring",,0.02,0.0025472461,
26.15.09,2,0.0044060747,0.0055050751,1920,0.2402163523,Cubes,,0.02,0.0013424959,
26.15.97,2,0.0034815,0.003625,1883,0.2402163523,Sphere with inscription,,0.02,0.0013166249,
4.05,2,0.003752,0.003752,20,0.2402163523,,,0.02,1.39843319544782E-005,
26.02.07,2,0.0052560368,0.0072500737,1084,0.2402163523,"Semi-circles, semi-ellipses",,0.02,0.0007579508,
24.17.07,2,0.00696,0.007297,2576,0.2402163523,Mathematical signs combined with figures or letters,,0.02,0.001801182,
24.15.01,2,0.0040095,0.00465,5839,0.2402163523,One arrow,,0.02,0.0040827257,
26.11.08,2,0.005025,0.006666,9376,0.2402163523,Horizontal lines or bands,,0.02,0.0065558548,
28.03,2,0.0032305,0.003392,6290,0.2402163523,INSCRIPTIONS IN CHINESE OR JAPANESE CHARACTERS,,0.02,0.0043980724,
26.01.19,2,0.004213,0.005106,4478,0.2402163523,Circles with inscriptions projecting beyond the circumference,,0.02,0.0031310919,
26.01.99,2,0.0062545006,0.007563,3151,0.2402163523,Circles containing one or more lines or bands (specify the content),,0.02,0.0022032315,
02.01.16,2,0.005493,0.007183,2887,0.2402163523,Shadows or silhouettes of men,,0.02,0.0020186383,
26.99.05,2,0.006066,0.006077,623,0.2402163523,"More than two ellipses, inside one another",,0.02,0.0004356119,
26.05.18,2,0.0048641101,0.006623,812,0.2402163523,Polygons containing one or more letters,,0.02,0.0005677639,
26.99.06,2,0.0056055,0.006077,1438,0.2402163523,"Several ellipses, juxtaposed, tangential or intersecting",,0.02,0.0010054735,
27.99.15,2,0.007356,0.01045,2063,0.2402163523,Letter “O”,,0.02,0.0014424838,
26.99.18,2,0.0049945,0.005134,2833,0.2402163523,Ellipses containing one or more letters,,0.02,0.0019808806,
24.15.02,2,0.003953,0.004755,2666,0.2402163523,Two arrows,,0.02,0.0018641114,
27.99.02,2,0.00413,0.005091,5202,0.2402163523,Letter “B”,,0.02,0.0036373247,
27.99.09,2,0.00611,0.007297,3499,0.2402163523,Letter “I”,,0.02,0.0024465589,
04.05.21,2,0.0105488516,0.0150207033,883,0.2402163523,Masks or fanciful or unidentifiable heads,,0.02,0.0006174083,
26.11,2,0.003752,0.003752,103,0.2402163523,"LINES, BANDS",,0.02,7.20193095655627E-005,
26.99.99,2,0.0058085,0.007467,1092,0.2402163523,Ellipse containing one or more lines or bands (precise the content),,0.02,0.0007635445,
2.09,2,0.003752,0.003752,27,0.2402163523,,,0.02,1.88788481385456E-005,
29.01,2,0.003752,0.003752,377,0.2402163523,COLOURS,,0.02,0.0002636047,
24.15.15,1,0.003151,0.003151,598,0.2402163523,Arrows forming any other geometrical figure,,0.01,0.0004181315,
03.07.99,1,0.004318,0.004318,1037,0.2402163523,Birds heads,,0.01,0.0007250876,
27.05.12,1,0.006951,0.006951,8504,0.2402163523,"Letters crossed or barred by letters, numerals or a figurative element",,0.01,0.0059461379,
27.05.14,1,0.003596,0.003596,4444,0.2402163523,Letters repeated by mirror effect or symmetrically in any position,,0.01,0.0031073186,
26.04.01,1,0.003151,0.003151,22617,0.2402163523,Squares,,0.01,0.0158141818,
26.04.02,1,0.005908,0.005908,34538,0.2402163523,Rectangles,,0.01,0.0241495429,
26.04.05,1,0.005908,0.005908,45824,0.2402163523,One quadrilateral,,0.01,0.0320409014,
05.09.23,1,0.003703,0.003703,285,0.2402163523,One vegetable,,0.01,0.0001992767,
15.01.13,1,0.004755,0.004755,1974,0.2402163523,"Propellers, ventilators, blowers, turbines, burners ; all kind of propellers, including those for aircraft or ships",,0.01,0.0013802536,
01.07.06,1,0.009843,0.009843,1132,0.2402163523,"Crescent moon, half-moon",,0.01,0.0007915132,
05.03.13,1,0.003361003,0.003361003,8293,0.2402163523,Stylized leaves,,0.01,0.0057986032,
05.03.14,1,0.003361003,0.003361003,4980,0.2402163523,One leaf,,0.01,0.0034820987,
24.01.15,1,0.004591,0.004591,2418,0.2402163523,Shields containing inscriptions,,0.01,0.0016907057,
27.99.20,1,0.003086,0.003086,4641,0.2402163523,Letter “T”,,0.01,0.0032450642,
27.99.23,1,0.005106,0.005106,2427,0.2402163523,Letter “W”,,0.01,0.0016969987,
24.13.01,1,0.003384,0.003384,2347,0.2402163523,"Greek cross, St. Andrew's cross",,0.01,0.0016410614,
01.05.06,1,0.00465,0.00465,1786,0.2402163523,Terrestrial globe with a banderole or an inscription,,0.01,0.0012488008,
01.05.01,1,0.003365,0.003365,2852,0.2402163523,Terrestrial globes,,0.01,0.0019941657,
01.13.01,1,0.0049460013,0.0049460013,2989,0.2402163523,"Armillary spheres, planetaria, astronomic orbits, atomic models, molecular models",,0.01,0.0020899584,
24.17.03,1,0.004125,0.004125,991,0.2402163523,Asterisks,,0.01,0.0006929236,
24.17.04,1,0.004341,0.004341,1750,0.2402163523,"Exclamation marks, question marks",,0.01,0.001223629,
29.01.97,1,0.0072500737,0.0072500737,1163,0.2402163523,Gold,,0.01,0.0008131889,
24.01.25,1,0.0033070742,0.0033070742,690,0.2402163523,Shields of unusual shape,,0.01,0.0004824595,
24.01.20,1,0.0033070742,0.0033070742,1724,0.2402163523,Shields with figurative elements or inscriptions placed outside in any other way,,0.01,0.0012054494,
01.15.21,1,0.003392,0.003392,3665,0.2402163523,"Bubbles, frothy masses, speech bubbles",,0.01,0.0025626288,
26.03.23,1,0.007561,0.007561,5405,0.2402163523,Lines or bands forming an angle,,0.01,0.0037792657,
22.03.21,1,0.004163019,0.004163019,16,0.2402163523,Small globular bells,,0.01,1.11874655635826E-005,
05.07.22,1,0.003703,0.003703,913,0.2402163523,"Open fruits, slices or quarters of fruit, peels",,0.01,0.0006383848,
05.07.23,1,0.003703,0.003703,1430,0.2402163523,One fruit,,0.01,0.0009998797,
05.07.21,1,0.003703,0.003703,306,0.2402163523,"Other fruits (except 5.7.9), cotton bolls, pomegranates",,0.01,0.0002139603,
26.04.22,1,0.005908,0.005908,30432,0.2402163523,Quadrilaterals containing other inscriptions,,0.01,0.0212785595,
25.05.01,1,0.00643,0.00643,2851,0.2402163523,"Backgrounds divided into two, vertically",,0.01,0.0019934665,
02.01.01,1,0.003645,0.003645,3806,0.2402163523,"Heads, busts",,0.01,0.0026612184,
02.01.98,1,0.003645,0.003645,903,0.2402163523,"Heads in silhouette, without facial details",,0.01,0.0006313926,
26.11.98,1,0.006666,0.006666,6782,0.2402163523,More than three lines,,0.01,0.004742087,
25.05.06,1,0.00643,0.00643,89,0.2402163523,"Backgrounds divided crosswise, diagonally",,0.01,6.2230277197428E-005,
26.03.19,1,0.006807,0.006807,829,0.2402163523,Triangles with inscriptions projecting beyond one or more of the sides there of,,0.01,0.0005796506,
26.05.17,1,0.003653,0.003653,83,0.2402163523,Polygons containing one or more numerals,,0.01,0.000058035,
02.09.22,1,0.01243,0.01243,293,0.2402163523,,,0.01,0.0002048705,
09.05.12,1,0.0150207033,0.0150207033,207,0.2402163523,Buttons (except A 9.5.13),,0.01,0.0001447378,
24.01.03,1,0.0033070742,0.0033070742,1863,0.2402163523,"Shields containing representations of geometrical figures or solids, lines, bands or partitions",,0.01,0.0013026405,
26.03.01,1,0.003077,0.003077,6715,0.2402163523,One triangle,,0.01,0.0046952395,
26.07.18,1,0.007563,0.007563,1166,0.2402163523,Triangles with lines,,0.01,0.0008152866,
26.03.02,1,0.006807,0.006807,413,0.2402163523,"Two triangles, one inside the other",,0.01,0.0002887765,
27.01.06,1,0.00565,0.00565,1409,0.2402163523,Letters or numerals forming a circle or a circumference,,0.01,0.0009851962,
26.03.07,1,0.006807,0.006807,1269,0.2402163523,Triangular figures with one or more truncated or rounded angles,,0.01,0.0008873059,
26.03.06,1,0.003077,0.003077,1907,0.2402163523,Triangular figures with one or more convex or concave sides,,0.01,0.0013334061,
26.99.24,1,0.007460089,0.007460089,3530,0.2402163523,Ellipses with dark surfaces or parts of surfaces,,0.01,0.0024682346,
02.09.10,1,0.00946,0.00946,475,0.2402163523,"Teeth, dentures, bites",,0.01,0.0003321279,
26.01.10,1,0.007563,0.007563,920,0.2402163523,Circles containing one or more triangles or lines forming an angle (specify the content),,0.01,0.0006432793,
05.09.21,1,0.003703,0.003703,103,0.2402163523,"Other vegetables, truffles, artichokes, avocados",,0.01,7.20193095655627E-005,
26.11.13,1,0.003625,0.003625,8210,0.2402163523,"Wavy lines or bands, zigzag lines or bands",,0.01,0.0057405683,
05.05.21,1,0.003454,0.003454,7200,0.2402163523,One flower,,0.01,0.0050343595,
02.01.15,1,0.007183,0.007183,1001,0.2402163523,"Other professionals (men), men working, astronauts",,0.01,0.0006999158,
26.01.96,1,0.00632,0.00632,3055,0.2402163523,More than three circles juxtaposed,,0.01,0.0021361067,
26.01.97,1,0.0049460013,0.0049460013,1715,0.2402163523,Three circles juxtaposed,,0.01,0.0011991565,
26.07.04,1,0.003832,0.003832,3930,0.2402163523,Circles or ellipses with lines (except 26.7.3.),,0.01,0.0027479212,
26.07.03,1,0.003661,0.003661,882,0.2402163523,Circles or ellipses with one or more triangles and/or lines forming an angle,,0.01,0.000616709,
01.15.03,1,0.006951,0.006951,1371,0.2402163523,Lightning,,0.01,0.000958626,
25.05.25,1,0.006666,0.006666,2801,0.2402163523,"Other backgrounds divided into two, three or four",,0.01,0.0019585057,
03.05.05,1,0.003372,0.003372,241,0.2402163523,"Beavers, marmots, badgers, martens, mink, wolverines, racoons, skunks, armadillos",,0.01,0.0001685112,
27.01.12,1,0.003653,0.003653,4352,0.2402163523,Letters or numerals forming a figure in the shape of an arc of a circle,,0.01,0.0030429906,
07.01.24,1,0.003645,0.003645,3274,0.2402163523,Dwellings or buildings stylized,,0.01,0.0022892351,
07.01.25,1,0.004302,0.004302,613,0.2402163523,Other dwellings or buildings,,0.01,0.0004286198,
02.09.04,1,0.003186,0.003186,2298,0.2402163523,"Eyes, iris",,0.01,0.0016067997,
02.09.01,1,0.003392,0.003392,6317,0.2402163523,Hearts,,0.01,0.0044169512,
10.03.10,1,0.003803,0.003803,751,0.2402163523,"Bags, suitcases, trunks, brief-cases",,0.01,0.0005251117,
26.01.04,1,0.01045,0.01045,2969,0.2402163523,Two circles one inside the other,,0.01,0.0020759741,
03.09.10,1,0.003857,0.003857,1495,0.2402163523,Other fish,,0.01,0.0010453288,
25.07.08,1,0.003384,0.003384,697,0.2402163523,Surfaces or backgrounds covered with other repeated geometrical figures or designs,,0.01,0.000487354,
03.07.21,1,0.004318,0.004318,1033,0.2402163523,"Other birds, woodpeckers",,0.01,0.0007222907,
25.05.99,1,0.006244,0.006244,14827,0.2402163523,"Backgrounds, in words or numerals, divided into two, three or four",,0.01,0.0103672845,
25.07.05,1,0.004561,0.004561,110,0.2402163523,Surfaces or backgrounds covered with polygons,,0.01,7.69138257496301E-005,
26.05.10,1,0.007561,0.007561,197,0.2402163523,Polygons containing one or more triangles or lines forming an angle (specify the content),,0.01,0.0001377457,
01.01.02,1,0.009843,0.009843,7465,0.2402163523,One star,,0.01,0.0052196519,
27.99.16,1,0.0031052202,0.0031052202,4867,0.2402163523,Letter “P”,,0.01,0.0034030872,
27.99.17,1,0.007297,0.007297,1343,0.2402163523,Letter “Q”,,0.01,0.0009390479,
27.99.13,1,0.005192,0.005192,6894,0.2402163523,Letter “M”,,0.01,0.0048203992,
27.99.18,1,0.005192,0.005192,3851,0.2402163523,Letter “R”,,0.01,0.0026926831,
26.15.25,1,0.01165,0.01165,1123,0.2402163523,Other geometrical solids,,0.01,0.0007852202,
05.01.03,1,0.003645,0.003645,875,0.2402163523,Trees or bushes of some other shape,,0.01,0.0006118145,
27.07.01,1,0.004414,0.004414,3533,0.2402163523,Numerals presenting a special form of writing,,0.01,0.0024703322,
26.11.05,1,0.003384,0.003384,4615,0.2402163523,Thin lines,,0.01,0.0032268846,
26.99.19,1,0.007460089,0.007460089,2935,0.2402163523,Ellipses with inscriptions projecting beyond the circumference,,0.01,0.0020522007,
01.15.23,1,0.003536,0.003536,1885,0.2402163523,"Vortices, rotary movements, tornadoes",,0.01,0.0013180233,
